Riversystem uTAHPS reservoir fractions [fr] 
YYYY MM DD HH HJELLE GRESSE TOPPSY KROKNESVATN 
2022 10 28 14 0.7220 0.5895 0.9445 0.8197 
2022 10 28 15 0.7228 0.5894 0.9446 0.8198 
2022 10 28 16 0.7236 0.5893 0.9446 0.8199 
2022 10 28 17 0.7243 0.5891 0.9446 0.8200 
2022 10 28 18 0.7251 0.5890 0.9447 0.8201 
2022 10 28 19 0.7260 0.5889 0.9447 0.8202 
2022 10 28 20 0.7268 0.5888 0.9448 0.8204 
2022 10 28 21 0.7276 0.5887 0.9448 0.8205 
2022 10 28 22 0.7284 0.5886 0.9448 0.8206 
2022 10 28 23 0.7293 0.5885 0.9449 0.8207 
2022 10 29 0 0.7301 0.5883 0.9449 0.8208 
2022 10 29 1 0.7310 0.5882 0.9450 0.8210 
2022 10 29 2 0.7318 0.5881 0.9450 0.8211 
2022 10 29 3 0.7326 0.5880 0.9451 0.8212 
2022 10 29 4 0.7333 0.5879 0.9451 0.8213 
2022 10 29 5 0.7341 0.5878 0.9452 0.8215 
2022 10 29 6 0.7349 0.5877 0.9452 0.8216 
2022 10 29 7 0.7357 0.5876 0.9453 0.8217 
2022 10 29 8 0.7366 0.5874 0.9453 0.8219 
2022 10 29 9 0.7374 0.5873 0.9453 0.8220 
2022 10 29 10 0.7383 0.5872 0.9454 0.8221 
2022 10 29 11 0.7393 0.5871 0.9454 0.8222 
2022 10 29 12 0.7403 0.5870 0.9455 0.8224 
2022 10 29 13 0.7414 0.5869 0.9455 0.8225 
2022 10 29 14 0.7426 0.5868 0.9456 0.8226 
2022 10 29 15 0.7438 0.5868 0.9457 0.8227 
2022 10 29 16 0.7452 0.5867 0.9457 0.8229 
2022 10 29 17 0.7466 0.5866 0.9458 0.8230 
2022 10 29 18 0.7480 0.5865 0.9458 0.8231 
2022 10 29 19 0.7495 0.5865 0.9459 0.8232 
2022 10 29 20 0.7510 0.5864 0.9459 0.8233 
2022 10 29 21 0.7526 0.5863 0.9460 0.8235 
2022 10 29 22 0.7541 0.5863 0.9460 0.8236 
2022 10 29 23 0.7556 0.5862 0.9461 0.8237 
2022 10 30 0 0.7571 0.5861 0.9462 0.8238 
2022 10 30 1 0.7585 0.5861 0.9462 0.8239 
2022 10 30 2 0.7599 0.5860 0.9463 0.8240 
2022 10 30 3 0.7612 0.5859 0.9463 0.8242 
2022 10 30 4 0.7625 0.5858 0.9464 0.8243 
2022 10 30 5 0.7638 0.5857 0.9464 0.8244 
2022 10 30 6 0.7650 0.5857 0.9465 0.8245 
2022 10 30 7 0.7661 0.5856 0.9465 0.8246 
2022 10 30 8 0.7672 0.5855 0.9466 0.8247 
2022 10 30 9 0.7682 0.5854 0.9466 0.8248 
2022 10 30 10 0.7692 0.5853 0.9466 0.8250 
2022 10 30 11 0.7701 0.5851 0.9467 0.8251 
2022 10 30 12 0.7709 0.5850 0.9467 0.8252 
2022 10 30 13 0.7717 0.5849 0.9468 0.8253 
2022 10 30 14 0.7724 0.5848 0.9468 0.8254 
2022 10 30 15 0.7731 0.5847 0.9468 0.8255 
2022 10 30 16 0.7737 0.5845 0.9469 0.8256 
2022 10 30 17 0.7743 0.5844 0.9469 0.8257 
2022 10 30 18 0.7748 0.5843 0.9469 0.8258 
2022 10 30 19 0.7753 0.5841 0.9470 0.8260 
2022 10 30 20 0.7758 0.5840 0.9470 0.8261 
2022 10 30 21 0.7762 0.5838 0.9470 0.8262 
2022 10 30 22 0.7766 0.5837 0.9470 0.8263 
2022 10 30 23 0.7769 0.5835 0.9471 0.8264 
2022 10 31 0 0.7772 0.5834 0.9471 0.8265 
2022 10 31 1 0.7775 0.5832 0.9471 0.8266 
2022 10 31 2 0.7777 0.5831 0.9471 0.8267 
2022 10 31 3 0.7780 0.5829 0.9472 0.8268 
2022 10 31 4 0.7782 0.5828 0.9472 0.8269 
2022 10 31 5 0.7783 0.5826 0.9472 0.8270 
2022 10 31 6 0.7784 0.5824 0.9472 0.8271 
2022 10 31 7 0.7786 0.5823 0.9473 0.8272 
2022 10 31 8 0.7787 0.5821 0.9473 0.8273 
2022 10 31 9 0.7787 0.5819 0.9473 0.8274 
2022 10 31 10 0.7788 0.5818 0.9473 0.8275 
2022 10 31 11 0.7788 0.5816 0.9473 0.8276 
2022 10 31 12 0.7788 0.5814 0.9474 0.8278 
2022 10 31 13 0.7788 0.5813 0.9474 0.8279 
2022 10 31 14 0.7788 0.5811 0.9474 0.8280 
2022 10 31 15 0.7788 0.5809 0.9474 0.8281 
2022 10 31 16 0.7787 0.5807 0.9474 0.8282 
2022 10 31 17 0.7787 0.5806 0.9474 0.8283 
2022 10 31 18 0.7787 0.5804 0.9475 0.8284 
2022 10 31 19 0.7786 0.5802 0.9475 0.8285 
2022 10 31 20 0.7786 0.5800 0.9475 0.8286 
2022 10 31 21 0.7786 0.5798 0.9475 0.8287 
2022 10 31 22 0.7785 0.5797 0.9475 0.8288 
2022 10 31 23 0.7785 0.5795 0.9475 0.8289 
2022 11 1 0 0.7801 0.5755 0.9481 0.8315 
2022 11 2 0 0.8016 0.5733 0.9498 0.8357 
2022 11 3 0 0.8745 0.5755 0.9540 0.8431 
2022 11 4 0 0.9391 0.5777 0.9590 0.8524 
2022 11 5 0 0.9867 0.5787 0.9635 0.8614 
2022 11 6 0 1.0114 0.5778 0.9667 0.8684 
2022 11 7 0 1.0445 0.5785 0.9718 0.8778 
2022 11 8 0 1.0633 0.5782 0.9765 0.8860 
2022 11 9 0 1.0874 0.5791 0.9825 0.8957 
2022 11 10 0 1.0935 0.5782 0.9872 0.9033 
2022 11 11 0 1.0897 0.5762 0.9911 0.9096 
2022 11 12 0 1.0797 0.5733 0.9941 0.9148 
2022 11 13 0 1.0669 0.5698 0.9964 0.9191 
2022 11 14 0 1.0557 0.5660 0.9983 0.9228 
2022 11 15 0 1.0568 0.5630 1.0002 0.9262 
2022 11 16 0 1.0759 0.5615 1.0028 0.9299 
2022 11 17 0 1.1413 0.5639 1.0072 0.9333 
2022 11 18 0 1.1422 0.5619 1.0101 0.9363 
2022 11 19 0 1.1222 0.5581 1.0120 0.9391 
2022 11 20 0 1.1076 0.5545 1.0136 0.9417 
2022 11 21 0 1.0856 0.5499 1.0144 0.9442 
2022 11 22 0 1.0636 0.5450 1.0148 0.9465 
2022 11 23 0 1.0498 0.5404 1.0150 0.9488 
2022 11 24 0 1.0394 0.5361 1.0154 0.9515 
2022 11 25 0 1.0397 0.5331 1.0167 0.9563 
2022 11 26 0 1.0541 0.5316 1.0192 0.9626 
2022 11 27 0 1.0718 0.5306 1.0220 0.9689 
2022 11 28 0 1.0962 0.5314 1.0267 0.9786 
2022 11 29 0 1.0963 0.5298 1.0296 0.9858 
2022 11 30 0 1.0830 0.5265 1.0310 0.9910 
2022 12 1 0 1.0653 0.5224 1.0315 0.9953 
2022 12 2 0 1.0473 0.5178 1.0314 0.9991 
2022 12 3 0 1.0294 0.5130 1.0309 1.0026 
2022 12 4 0 1.0134 0.5079 1.0300 1.0057 
2022 12 5 0 0.9990 0.5027 1.0289 1.0085 
2022 12 6 0 0.9846 0.4975 1.0278 1.0112 
2022 12 7 0 0.9697 0.4922 1.0266 1.0138 
2022 12 8 0 0.9556 0.4871 1.0256 1.0164 
2022 12 9 0 0.9429 0.4821 1.0247 1.0191 
2022 12 10 0 0.9301 0.4770 1.0239 1.0217 
2022 12 11 0 0.9184 0.4721 1.0232 1.0244 
2022 12 12 0 0.9068 0.4672 1.0225 1.0270 
2022 12 13 0 0.8942 0.4622 1.0218 1.0294 
2022 12 14 0 0.8807 0.4571 1.0210 1.0317 
2022 12 15 0 0.8659 0.4519 1.0202 1.0338 
2022 12 16 0 0.8502 0.4466 1.0193 1.0357 
2022 12 17 0 0.8340 0.4412 1.0184 1.0374 
2022 12 18 0 0.8181 0.4359 1.0176 1.0391 
2022 12 19 0 0.8037 0.4306 1.0168 1.0406 
2022 12 20 0 0.7934 0.4256 1.0161 1.0420 
2022 12 21 0 0.7987 0.4215 1.0156 1.0432 
2022 12 22 0 0.8051 0.4175 1.0151 1.0443 
2022 12 23 0 0.8019 0.4129 1.0145 1.0452 
2022 12 24 0 0.7909 0.4077 1.0136 1.0460 
2022 12 25 0 0.7763 0.4022 1.0127 1.0468 
2022 12 26 0 0.7757 0.3979 1.0124 1.0481 
2022 12 27 0 0.7691 0.3932 1.0121 1.0496 
2022 12 28 0 0.7557 0.3880 1.0115 1.0507 
2022 12 29 0 0.7422 0.3827 1.0109 1.0517 
2022 12 30 0 0.7273 0.3773 1.0102 1.0526 
2022 12 31 0 0.7166 0.3725 1.0100 1.0542 
2023 1 1 0 0.6326 0.3341 1.0032 1.0582 
2023 1 8 0 0.8123 0.3052 0.9945 1.0717 
2023 1 15 0 0.9032 0.2671 0.9785 1.0739 
2023 1 22 0 0.9855 0.2278 0.9663 1.0740 
2023 1 29 0 1.0000 0.2332 0.9758 1.0677 
2023 2 5 0 1.0000 0.2387 0.9837 1.0629 
2023 2 12 0 1.0000 0.2449 0.9926 1.0596 
2023 2 19 0 1.0000 0.2524 1.0018 1.0583 
2023 2 26 0 1.0000 0.2623 1.0113 1.0573 
2023 3 5 0 0.7904 0.2674 1.0239 1.0567 
2023 3 12 0 0.5651 0.2712 1.0326 1.0574 
2023 3 19 0 0.3559 0.2770 1.0403 1.0622 
2023 3 26 0 0.3037 0.2903 1.0453 1.0685 
2023 4 2 0 0.5118 0.3058 1.0378 1.0704 
2023 4 9 0 0.5714 0.2964 1.0334 1.0852 
2023 4 16 0 0.6622 0.2792 1.0341 1.1106 
2023 4 23 0 0.8481 0.2715 1.0396 1.1425 
2023 4 30 0 0.8997 0.2493 1.0354 1.1532 
2023 5 7 0 1.0000 0.2723 1.0637 1.1676 
2023 5 14 0 1.0000 0.3541 1.1287 1.1554 
2023 5 21 0 1.0000 0.4181 1.1587 1.1597 
2023 5 28 0 1.0000 0.4465 1.1442 1.1688 
2023 6 4 0 1.0000 0.4564 1.1146 1.1731 
2023 6 11 0 1.0000 0.4601 1.0866 1.1688 
2023 6 18 0 1.0000 0.4647 1.0672 1.1597 
2023 6 25 0 1.0000 0.4678 1.0517 1.1487 
2023 7 2 0 1.0000 0.4722 1.0418 1.1384 
2023 7 9 0 1.0000 0.4801 1.0382 1.1308 
2023 7 16 0 1.0000 0.4686 1.0343 1.1364 
2023 7 23 0 0.8472 0.4279 1.0231 1.1317 
2023 7 30 0 0.7008 0.3862 1.0135 1.1221 
2023 8 6 0 0.5645 0.3455 1.0071 1.1133 
2023 8 13 0 0.4479 0.3075 1.0031 1.1098 
2023 8 20 0 0.3343 0.2708 1.0020 1.1094 
2023 8 27 0 0.2134 0.2335 1.0012 1.1084 
