RESERVOIR node 3 GRESSE
reservoir_init_fr= 0.80000  init_masl=747.272
Filling at HRW [Mm3] = 168.04000
Filling at LRW [Mm3] = 106.60000
Active reservoir capacity [Mm3] = 61.44000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s]   [m3/s]    [m3/s]     [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin pump_in pump_out tot_inflow tot_outflow
2022 9 5 15 0.2400 401.9700 0.0000 0.0000 155.2299 747.1976 0.7915 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2400 4.8000 
2022 9 5 16 0.2400 484.3400 0.0000 0.0000 155.2134 747.1953 0.7912 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2400 4.8000 
2022 9 5 17 0.2400 546.8400 0.0000 0.0000 155.1970 747.1929 0.7910 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2400 4.8000 
2022 9 5 18 0.2400 579.7300 0.0000 0.0000 155.1806 747.1906 0.7907 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2400 4.8000 
2022 9 5 19 0.2400 504.0000 0.0000 0.0000 155.1642 747.1882 0.7904 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2400 4.8000 
2022 9 5 20 0.2400 417.8100 0.0000 0.0000 155.1478 747.1859 0.7902 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2400 4.8000 
2022 9 5 21 0.2400 329.4400 0.0000 0.0000 155.1314 747.1836 0.7899 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2400 4.8000 
2022 9 5 22 0.2400 230.8900 0.0000 0.0000 155.1149 747.1812 0.7896 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2400 4.8000 
2022 9 5 23 0.2500 279.5100 0.0000 0.0000 155.0986 747.1789 0.7894 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2500 4.8000 
2022 9 6 0 0.2500 305.4700 0.0000 0.0000 155.0822 747.1766 0.7891 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2500 4.8000 
2022 9 6 1 0.2500 282.3100 0.0000 0.0000 155.0658 747.1742 0.7888 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2500 4.8000 
2022 9 6 2 0.2500 289.6700 0.0000 0.0000 155.0494 747.1719 0.7886 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2500 4.8000 
2022 9 6 3 0.2500 293.6400 0.0000 0.0000 155.0330 747.1696 0.7883 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2500 4.8000 
2022 9 6 4 0.2500 393.0700 0.0000 0.0000 155.0167 747.1672 0.7880 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2500 4.8000 
2022 9 6 5 0.2500 462.0400 0.0000 0.0000 155.0003 747.1649 0.7878 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2500 4.8000 
2022 9 6 6 0.2600 521.0100 0.0000 0.0000 154.9839 747.1626 0.7875 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2600 4.8000 
2022 9 6 7 0.2600 540.1400 0.0000 0.0000 154.9676 747.1602 0.7872 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2600 4.8000 
2022 9 6 8 0.2600 474.4700 0.0000 0.0000 154.9513 747.1579 0.7870 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2600 4.8000 
2022 9 6 9 0.2600 441.4400 0.0000 0.0000 154.9349 747.1556 0.7867 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2600 4.8000 
2022 9 6 10 0.2700 311.8200 0.0000 0.0000 154.9186 747.1532 0.7864 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2700 4.8000 
2022 9 6 11 0.2700 261.3000 0.0000 0.0000 154.9023 747.1509 0.7862 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2700 4.8000 
2022 9 6 12 0.2700 273.5200 0.0000 0.0000 154.8860 747.1486 0.7859 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2700 4.8000 
2022 9 6 13 0.2700 286.6500 0.0000 0.0000 154.8697 747.1463 0.7856 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2700 4.8000 
2022 9 6 14 0.2700 386.9200 0.0000 0.0000 154.8534 747.1439 0.7854 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2700 4.8000 
2022 9 6 15 0.2800 472.2400 0.0000 0.0000 154.8371 747.1416 0.7851 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2800 4.8000 
2022 9 6 16 0.2800 481.7900 0.0000 0.0000 154.8208 747.1393 0.7848 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2800 4.8000 
2022 9 6 17 0.2800 525.8500 0.0000 0.0000 154.8046 747.1370 0.7846 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2800 4.8000 
2022 9 6 18 0.2800 549.4500 0.0000 0.0000 154.7883 747.1347 0.7843 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2800 4.8000 
2022 9 6 19 0.2800 541.0200 0.0000 0.0000 154.7720 747.1324 0.7840 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2800 4.8000 
2022 9 6 20 0.2700 509.6200 0.0000 0.0000 154.7557 747.1300 0.7838 0.0000 4.8000 0.0000 0.0000 0.0000 0.0000 0.0000 0.2700 4.8000 
