RESERVOIR node 0 HJELLE
reservoir_init_fr= 0.70000  init_masl=754.204
Filling at HRW [Mm3] = 10.00000
Filling at LRW [Mm3] = 1.00000
Active reservoir capacity [Mm3] = 9.00000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s]   [m3/s]    [m3/s]     [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin pump_in pump_out tot_inflow tot_outflow
2022 9 4 19 0.3300 500.6000 0.0000 0.0000 6.3445 753.2147 0.5938 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3300 3.2000 
2022 9 4 20 0.3300 449.0300 0.0000 0.0000 6.3341 753.2040 0.5927 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3300 3.2000 
2022 9 4 21 0.3400 418.8500 0.0000 0.0000 6.3238 753.1933 0.5915 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3400 3.2000 
2022 9 4 22 0.3400 344.0800 0.0000 0.0000 6.3135 753.1826 0.5904 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3400 3.2000 
2022 9 4 23 0.3400 275.7500 0.0000 0.0000 6.3032 753.1720 0.5892 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3400 3.2000 
2022 9 5 0 0.3400 225.3100 0.0000 0.0000 6.2929 753.1613 0.5881 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3400 3.2000 
2022 9 5 1 0.3400 217.5800 0.0000 0.0000 6.2826 753.1507 0.5870 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3400 3.2000 
2022 9 5 2 0.3400 228.2200 0.0000 0.0000 6.2723 753.1400 0.5858 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3400 3.2000 
2022 9 5 3 0.3500 245.1000 0.0000 0.0000 6.2621 753.1294 0.5847 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3500 3.2000 
2022 9 5 4 0.3500 376.3900 0.0000 0.0000 6.2518 753.1188 0.5835 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3500 3.2000 
2022 9 5 5 0.3500 457.3400 0.0000 0.0000 6.2416 753.1081 0.5824 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3500 3.2000 
2022 9 5 6 0.3600 503.6800 0.0000 0.0000 6.2313 753.0975 0.5813 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3600 3.2000 
2022 9 5 7 0.3600 517.0400 0.0000 0.0000 6.2211 753.0870 0.5801 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3600 3.2000 
2022 9 5 8 0.3700 476.2600 0.0000 0.0000 6.2109 753.0764 0.5790 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3700 3.2000 
2022 9 5 9 0.3800 429.2600 0.0000 0.0000 6.2008 753.0659 0.5779 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3800 3.2000 
2022 9 5 10 0.3800 385.8200 0.0000 0.0000 6.1906 753.0554 0.5767 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3800 3.2000 
2022 9 5 11 0.3800 402.6600 0.0000 0.0000 6.1805 753.0449 0.5756 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3800 3.2000 
2022 9 5 12 0.3800 398.7600 0.0000 0.0000 6.1703 753.0344 0.5745 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3800 3.2000 
2022 9 5 13 0.3900 291.4200 0.0000 0.0000 6.1602 753.0239 0.5734 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3900 3.2000 
2022 9 5 14 0.3900 402.6800 0.0000 0.0000 6.1501 753.0134 0.5722 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.3900 3.2000 
2022 9 5 15 0.4000 401.9700 0.0000 0.0000 6.1400 753.0030 0.5711 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4000 3.2000 
2022 9 5 16 0.4000 484.3400 0.0000 0.0000 6.1299 752.9925 0.5700 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4000 3.2000 
2022 9 5 17 0.4000 546.8400 0.0000 0.0000 6.1198 752.9821 0.5689 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4000 3.2000 
2022 9 5 18 0.4000 579.7300 0.0000 0.0000 6.1098 752.9717 0.5678 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4000 3.2000 
2022 9 5 19 0.4000 504.0000 0.0000 0.0000 6.0997 752.9612 0.5666 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4000 3.2000 
2022 9 5 20 0.4000 417.8100 0.0000 0.0000 6.0896 752.9508 0.5655 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4000 3.2000 
2022 9 5 21 0.4000 329.4400 0.0000 0.0000 6.0795 752.9403 0.5644 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4000 3.2000 
2022 9 5 22 0.4100 230.8900 0.0000 0.0000 6.0695 752.9299 0.5633 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4100 3.2000 
2022 9 5 23 0.4100 279.5100 0.0000 0.0000 6.0594 752.9195 0.5622 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4100 3.2000 
2022 9 6 0 0.4100 305.4700 0.0000 0.0000 6.0494 752.9091 0.5610 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4100 3.2000 
2022 9 6 1 0.4100 282.3100 0.0000 0.0000 6.0394 752.8987 0.5599 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4100 3.2000 
2022 9 6 2 0.4200 289.6700 0.0000 0.0000 6.0293 752.8884 0.5588 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4200 3.2000 
2022 9 6 3 0.4200 293.6400 0.0000 0.0000 6.0193 752.8780 0.5577 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4200 3.2000 
2022 9 6 4 0.4300 393.0700 0.0000 0.0000 6.0094 752.8677 0.5566 0.0000 3.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4300 3.2000 
