RESTPRICE	101
Date	Price
2022100210	233.26
2022100211	253.58
2022100212	287.36
2022100213	254.16
2022100214	224.55
2022100215	107.40
2022100216	220.41
2022100217	297.93
2022100218	331.68
2022100219	318.42
2022100220	253.08
2022100221	178.66
2022100222	165.38
2022100223	194.73
2022100300	179.90
2022100301	171.60
2022100302	100.45
2022100303	104.55
2022100304	140.46
2022100305	212.71
2022100306	305.18
2022100307	323.57
2022100308	275.96
2022100309	212.73
2022100310	156.76
2022100311	126.71
2022100312	137.59
2022100313	154.37
2022100314	196.11
2022100315	238.29
2022100316	332.48
2022100317	367.08
2022100318	373.76
2022100319	364.86
2022100320	326.47
2022100321	319.07
2022100322	297.85
2022100323	211.77
2022100400	193.60
2022100401	193.04
2022100402	173.95
2022100403	192.67
2022100404	202.56
2022100405	252.29
2022100406	299.29
2022100407	308.43
2022100408	303.33
2022100409	266.31
2022100410	223.46
2022100411	171.52
2022100412	159.64
2022100413	148.38
2022100414	152.63
2022100415	187.82
2022100416	211.92
2022100417	236.09
2022100418	212.01
2022100419	178.57
2022100420	159.31
2022100421	161.85
2022100422	141.64
2022100423	45.84
2022100500	87.43
2022100501	56.78
2022100502	48.31
2022100503	44.05
2022100504	42.43
2022100505	97.95
2022100506	156.51
2022100507	163.21
2022100508	110.04
2022100509	100.80
2022100510	57.54
2022100511	40.86
2022100512	24.70
2022100513	18.02
2022100514	20.44
2022100515	37.69
2022100516	26.96
2022100517	21.18
2022100518	16.78
2022100519	11.58
2022100520	18.37
2022100521	21.86
2022100522	2.05
2022100523	1.00
2022100600	0.42
2022100601	0.09
2022100602	0.08
2022100603	0.07
2022100604	0.61
2022100605	21.72
2022100606	53.67
2022100607	62.80
2022100608	45.28
2022100609	40.18
2022100610	9.36
2022100611	5.95
2022100612	4.60
2022100613	4.22
2022100614	15.60
2022100615	19.18
2022100616	25.58
2022100617	42.86
2022100618	47.03
2022100619	46.60
2022100620	42.95
2022100621	37.90
2022100622	27.91
2022100623	18.25
2022100700	5.07
2022100701	1.41
2022100702	0.47
2022100703	0.10
2022100704	0.84
2022100705	6.20
2022100706	52.15
2022100707	53.46
2022100708	50.70
2022100709	41.62
2022100710	22.06
2022100711	14.66
2022100712	14.76
2022100713	20.99
2022100714	19.34
2022100715	24.84
2022100716	36.42
2022100717	55.82
2022100718	53.65
2022100719	41.84
2022100720	53.64
2022100721	54.98
2022100722	53.61
2022100723	48.22
2022100800	48.64
2022100801	48.96
2022100802	49.15
2022100803	49.12
2022100804	49.49
2022100805	50.10
2022100806	64.26
2022100807	71.45
2022100808	71.48
2022100809	55.01
2022100810	49.04
2022100811	39.77
2022100812	37.78
2022100813	32.31
2022100814	32.28
2022100815	45.23
2022100816	49.02
2022100817	54.98
2022100818	51.49
2022100819	49.79
2022100820	50.25
2022100821	61.81
2022100822	67.77
2022100823	101.84
2022100900	101.45
2022100901	102.24
2022100902	102.70
2022100903	102.77
2022100904	102.24
2022100905	102.72
2022100906	99.42
2022100907	103.45
2022100908	104.43
2022100909	101.26
2022100910	91.59
2022100911	60.82
2022100912	52.22
2022100913	57.19
2022100914	84.20
2022100915	100.57
2022100916	103.34
2022100917	103.93
2022100918	104.30
2022100919	100.56
2022100920	96.14
2022100921	94.00
2022100922	62.72
2022100923	72.37
2022101000	71.74
2022101001	69.55
2022101002	71.76
2022101003	81.64
2022101004	102.58
2022101005	133.44
2022101006	162.56
2022101007	173.77
2022101008	178.83
2022101009	167.02
2022101010	161.47
2022101011	136.14
2022101012	132.94
2022101013	133.04
2022101014	141.34
2022101015	160.49
2022101016	165.56
2022101017	168.62
2022101018	162.68
2022101019	160.52
2022101020	160.17
2022101021	157.60
2022101022	126.31
2022101023	125.21
2022101100	119.94
2022101101	111.46
2022101102	113.57
2022101103	124.18
2022101104	135.47
2022101105	162.66
2022101106	183.13
2022101107	189.76
2022101108	210.08
2022101109	217.85
2022101110	214.95
2022101111	187.44
2022101112	184.02
2022101113	182.39
2022101114	181.71
2022101115	185.69
2022101116	189.76
2022101117	194.29
2022101118	189.34
2022101119	185.56
2022101120	183.91
2022101121	169.17
2022101122	158.26
2022101123	209.08
2022101200	194.26
2022101201	209.53
2022101202	201.30
2022101203	208.11
2022101204	186.05
2022101205	188.48
2022101206	209.52
2022101207	213.03
2022101208	218.98
2022101209	233.60
2022101210	211.06
2022101211	201.27
2022101212	195.14
2022101213	192.64
2022101214	194.14
2022101215	193.52
2022101216	212.26
2022101217	213.96
2022101218	210.96
2022101219	192.88
2022101220	191.73
2022101221	188.96
2022101222	159.14
2022101223	179.30
2022101300	168.11
2022101301	169.54
2022101302	179.74
2022101303	181.18
2022101304	194.66
2022101305	216.55
2022101306	251.20
2022101307	269.59
2022101308	268.60
2022101309	266.36
2022101310	264.90
2022101311	260.92
2022101312	257.76
2022101313	245.69
2022101314	236.40
2022101315	234.68
2022101316	261.73
2022101317	270.75
2022101318	268.15
2022101319	263.50
2022101320	246.48
2022101321	220.62
2022101322	200.53
2022101323	208.83
2022101400	197.29
2022101401	197.28
2022101402	200.32
2022101403	197.55
2022101404	199.23
2022101405	200.28
2022101406	228.29
2022101407	231.48
2022101408	267.14
2022101409	268.30
2022101410	258.60
2022101411	227.20
2022101412	221.02
2022101413	207.68
2022101414	188.17
2022101415	201.98
2022101416	213.18
2022101417	245.88
